record_kind,path,route_pattern,registration_kind,page_component,source_file,line,page_file,layout,role_or_surface,module_catalog_label,module_catalog_file,navigation,api_client_calls,backend_support,notes
route,/agency/offer-deliveries,/agency/offer-deliveries,route_map,OfferDeliveryContextPage,frontend/src/App.jsx,429,frontend/src/pages/agency/OfferDeliveryContextPage.jsx,AgencyLayout;ProtectedRoute,agency,Offer Delivery,frontend/src/lib/moduleCatalog.js,agency:Daily Work:contextual,/api/agencies;/api/agencies/${agency.id}/branding;/api/agencies/${agency.id}/offer-deliveries/${selectedId}${suffix};/api/agencies/${agency.id}/offer-deliveries/from-offer/${offerContextId};/api/agencies/${agency.id}/offer-deliveries/from-presentation/${source.presentation_id.trim()};/api/agencies/${agencyId}/offer-deliveries/${id};/api/agencies/${currentAgency.id}/offer-deliveries?${params};/api/auth/me,matched_static_backend_shape,
route,/agency/offer-intelligence,/agency/offer-intelligence,route_map,OfferIntelligencePage,frontend/src/App.jsx,499,frontend/src/pages/agency/OfferIntelligencePage.jsx,AgencyLayout;ProtectedRoute,agency,Offer Intelligence,frontend/src/lib/moduleCatalog.js,"agency:Requests, Offers & Trips:visible",/api/agencies;/api/agencies/${agency.id}/branding;/api/agencies/${context.agency.id}/offer-intelligence${query};/api/auth/me,matched_static_backend_shape,
route,/agency/offer-policy-advisor,/agency/offer-policy-advisor,route_map,AgencyOfferPolicyAdvisorPage,frontend/src/App.jsx,498,frontend/src/pages/agency/OfferPolicyAdvisorPage.jsx,AgencyLayout;ProtectedRoute,agency,Offer Advisor,frontend/src/lib/moduleCatalog.js,agency:Airline Intelligence Visibility:visible,/api/agencies;/api/agencies/${agency.id}/branding;/api/agencies/${context.agency.id}/offer-policy-advisor;/api/agencies/${context.agency.id}/offer-workspaces;/api/auth/me,matched_static_backend_shape,
route,/agency/offer-policy-advisor,/agency/offer-policy-advisor,ordered_exact_match,AgencyOfferPolicyAdvisorPage,frontend/src/App.jsx,781,frontend/src/pages/agency/OfferPolicyAdvisorPage.jsx,AgencyLayout;ProtectedRoute,agency,Offer Advisor,frontend/src/lib/moduleCatalog.js,agency:Airline Intelligence Visibility:visible,/api/agencies;/api/agencies/${agency.id}/branding;/api/agencies/${context.agency.id}/offer-policy-advisor;/api/agencies/${context.agency.id}/offer-workspaces;/api/auth/me,matched_static_backend_shape,evaluated before route_map fallback
route,/agency/offer-workspaces,/agency/offer-workspaces,route_map,OfferWorkspaceMetadataPage,frontend/src/App.jsx,430,frontend/src/pages/agency/OfferWorkspaceMetadataPage.jsx,AgencyLayout;ProtectedRoute,agency,Offer Metadata Records,frontend/src/lib/moduleCatalog.js,agency:Daily Work:contextual,/api/agencies;/api/agencies/${agency.id}/branding;/api/agencies/${context.agency.id}/offer-workspaces-v2${query};/api/agencies/${context.agency.id}/offer-workspaces-v2/summary;/api/auth/me,matched_static_backend_shape,
route,/agency/offers,/agency/offers,ordered_exact_match,OfferWorkspacesPage,frontend/src/App.jsx,745,frontend/src/pages/agency/OfferWorkspacesPage.jsx,AgencyLayout;ProtectedRoute,agency,Offers,frontend/src/lib/moduleCatalog.js,"agency:Requests, Offers & Trips:visible",/api/agencies;/api/agencies/${agency.id}/branding;/api/agencies/${context.agency.id}/offer-workspaces;/api/agencies/${context.agency.id}/requests;/api/agencies/${context.agency.id}/trips;/api/agencies/${state.agency.id}/offer-workspaces;/api/auth/me,matched_static_backend_shape,evaluated before route_map fallback
route,/agency/offers/new,/agency/offers/new,ordered_exact_match,OfferCreatePage,frontend/src/App.jsx,555,frontend/src/pages/agency/OfferCreatePage.jsx,AgencyLayout;ProtectedRoute,agency,,,,/api/agencies;/api/agencies/${agency.id}/branding;/api/agencies/${context.agency.id}/clients;/api/agencies/${context.agency.id}/requests;/api/agencies/${state.agency.id}/offers;/api/agencies/${state.agency.id}/requests/${form.request_id}/create-offer;/api/auth/me,matched_static_backend_shape,evaluated before route_map fallback
route,/agency/offers/{param1},^\/agency\/offers\/([^/]+)$,ordered_regex_match,OfferWorkspaceDetailPage,frontend/src/App.jsx,611,frontend/src/pages/agency/OfferWorkspaceDetailPage.jsx,AgencyLayout;ProtectedRoute,agency,,,contextual,/api/agencies;/api/agencies/${agency.id}/branding;/api/agencies/${agency.id}/offer-deliveries/${selectedId}${suffix};/api/agencies/${agency.id}/offer-deliveries/from-offer/${offerContextId};/api/agencies/${agency.id}/offer-deliveries/from-presentation/${source.presentation_id.trim()};/api/agencies/${agencyId}/offer-deliveries/${id};/api/agencies/${context.agency.id}/booking-workspaces?trip_id=${encodeURIComponent(readiness.trip_id)};/api/agencies/${context.agency.id}/offer-workspaces/${workspaceId};/api/agencies/${context.agency.id}/offer-workspaces/${workspaceId}/acceptance;/api/agencies/${context.agency.id}/offer-workspaces/${workspaceId}/comparison;/api/agencies/${currentAgency.id}/offer-deliveries?${params};/api/agencies/${state.agency.id}/booking-workspaces/from-readiness;/api/agencies/${state.agency.id}/offer-options/${optionId}/clone;/api/agencies/${state.agency.id}/offer-workspaces/${workspaceId}/comparison/snapshot;/api/agencies/${state.agency.id}/offer-workspaces/${workspaceId}/options;/api/agencies/${state.agency.id}/offer-workspaces/${workspaceId}/options/${optionId}/accept;/api/agencies/${state.agency.id}/offer-workspaces/${workspaceId}/recommend;/api/auth/me,matched_static_backend_shape,evaluated before route_map fallback; path parameters normalized from regex
route,/agency/offers/{param1}/builder,^\/agency\/offers\/([^/]+)\/builder$,ordered_regex_match,OfferBuilderPage,frontend/src/App.jsx,606,frontend/src/pages/agency/OfferBuilderPage.jsx,AgencyLayout;ProtectedRoute,agency,,,contextual,/api/agencies;/api/agencies/${agency.id}/branding;/api/agencies/${context.agency.id}/booking-workspaces?trip_id=${encodeURIComponent(readiness.trip_id)};/api/agencies/${context.agency.id}/offer-workspaces/${workspaceId};/api/agencies/${context.agency.id}/offer-workspaces/${workspaceId}/acceptance;/api/agencies/${context.agency.id}/offer-workspaces/${workspaceId}/comparison;/api/agencies/${state.agency.id}/booking-workspaces/from-readiness;/api/agencies/${state.agency.id}/offer-options/${selectedOption.id};/api/agencies/${state.agency.id}/offer-options/${selectedOption.id}/clone;/api/agencies/${state.agency.id}/offer-options/${selectedOption.id}/evaluate-rules;/api/agencies/${state.agency.id}/offer-options/${selectedOption.id}/fare-bundles;/api/agencies/${state.agency.id}/offer-options/${selectedOption.id}/pricing-lines;/api/agencies/${state.agency.id}/offer-options/${selectedOption.id}/recalculate-pricing;/api/agencies/${state.agency.id}/offer-options/${selectedOption.id}/segments;/api/agencies/${state.agency.id}/offer-workspaces/${workspaceId}/options;/api/agencies/${state.agency.id}/offer-workspaces/${workspaceId}/options/${acceptCandidate.id}/accept;/api/agencies/${state.agency.id}/offer-workspaces/${workspaceId}/recommend;/api/auth/me,matched_static_backend_shape,evaluated before route_map fallback; path parameters normalized from regex
route,/agency/operational-constraints,/agency/operational-constraints,route_map,AgencyOperationalConstraintsPage,frontend/src/App.jsx,470,frontend/src/pages/agency/OperationalConstraintsPage.jsx,AgencyLayout;ProtectedRoute,agency,Operational Constraints,frontend/src/lib/moduleCatalog.js,agency:Airline Intelligence Visibility:visible,/api/agencies;/api/agencies/${agency.id}/branding;/api/agencies/${context.agency.id}/operational-constraints${query};/api/auth/me,matched_static_backend_shape,
route,/agency/operational-evaluations,/agency/operational-evaluations,route_map,OperationalEvaluationsPage,frontend/src/App.jsx,474,frontend/src/pages/agency/OperationalEvaluationsPage.jsx,AgencyLayout;ProtectedRoute,agency,Operational Evaluations,frontend/src/lib/moduleCatalog.js,agency:Airline Intelligence Visibility:visible,/api/agencies;/api/agencies/${agency.id}/branding;/api/agencies/${context.agency.id}/operational-evaluations${query};/api/auth/me,matched_static_backend_shape,
route,/agency/operational-intelligence,/agency/operational-intelligence,route_map,OperationalIntelligencePage,frontend/src/App.jsx,468,frontend/src/pages/agency/OperationalIntelligencePage.jsx,AgencyLayout;ProtectedRoute,agency,Operational Intelligence,frontend/src/lib/moduleCatalog.js,agency:Airline Intelligence Visibility:visible,/api/agencies;/api/agencies/${agency.id}/branding;/api/agencies/${context.agency.id}/airline-operational-intelligence;/api/auth/me,matched_static_backend_shape,
route,/agency/operational-workflows,/agency/operational-workflows,route_map,AgencyOperationalWorkflowsPage,frontend/src/App.jsx,437,frontend/src/pages/agency/OperationalWorkflowsPage.jsx,AgencyLayout;ProtectedRoute,agency,Operational Workflows,frontend/src/lib/moduleCatalog.js,agency:Daily Work:visible,/api/agencies;/api/agencies/${agency.id}/branding;/api/agencies/${context.agency.id}/operational-workflows${query};/api/agencies/${context.agency.id}/operational-workflows/instances/${instance.id}/available-transitions;/api/auth/me,matched_static_backend_shape,
route,/agency/operations-command-center,/agency/operations-command-center,route_map,OperationsCommandCenterPage,frontend/src/App.jsx,444,frontend/src/pages/agency/OperationsCommandCenterPage.jsx,AgencyLayout;ProtectedRoute,agency,Operations Command Center;Operations Command Center,frontend/src/lib/moduleCatalog.js,"agency:Daily Work:visible;agency:Requests, Offers & Trips:visible",/api/agencies;/api/agencies/${agency.id}/branding;/api/agencies/${context.agency.id}/operations-command-center;/api/auth/me,matched_static_backend_shape,
route,/agency/passenger-services,/agency/passenger-services,route_map,PassengerServicesPage,frontend/src/App.jsx,434,frontend/src/pages/agency/PassengerServicesPage.jsx,AgencyLayout;ProtectedRoute,agency,Passenger Services,frontend/src/lib/moduleCatalog.js,agency:Daily Work:visible,/api/agencies;/api/agencies/${agency.id}/branding;/api/agencies/${context.agency.id}/ssr-osi-workspaces${query};/api/agencies/${context.agency.id}/ssr-osi-workspaces/summary;/api/auth/me,matched_static_backend_shape,
route,/agency/passenger-workspaces,/agency/passenger-workspaces,route_map,PassengerWorkspacesPage,frontend/src/App.jsx,422,frontend/src/pages/agency/PassengerWorkspacesPage.jsx,AgencyLayout;ProtectedRoute,agency,Passenger Workspaces,frontend/src/lib/moduleCatalog.js,agency:Daily Work:visible,/api/agencies;/api/agencies/${agency.id}/branding;/api/agencies/${context.agency.id}/passenger-workspaces${query};/api/agencies/${context.agency.id}/passenger-workspaces/summary;/api/auth/me,matched_static_backend_shape,
route,/agency/passengers,/agency/passengers,route_map,AgencyPassengerMasterPage,frontend/src/App.jsx,491,frontend/src/pages/agency/PassengerMasterPage.jsx,AgencyLayout;ProtectedRoute,agency,Passengers,frontend/src/lib/moduleCatalog.js,agency:Clients & Passengers:visible,/api/agencies;/api/agencies/${agency.id}/branding;/api/agencies/${context.agency.id}/passenger-master${query};/api/auth/me,matched_static_backend_shape,
route,/agency/passengers,/agency/passengers,ordered_exact_match,AgencyPassengerMasterPage,frontend/src/App.jsx,733,frontend/src/pages/agency/PassengerMasterPage.jsx,AgencyLayout;ProtectedRoute,agency,Passengers,frontend/src/lib/moduleCatalog.js,agency:Clients & Passengers:visible,/api/agencies;/api/agencies/${agency.id}/branding;/api/agencies/${context.agency.id}/passenger-master${query};/api/auth/me,matched_static_backend_shape,evaluated before route_map fallback
route,/agency/passengers/{param1},^\/agency\/passengers\/([^/]+)$,ordered_regex_match,PassengerDetailPage,frontend/src/App.jsx,576,frontend/src/pages/agency/PassengerDetailPage.jsx,AgencyLayout;ProtectedRoute,agency,,,contextual,/api/agencies;/api/agencies/${agency.id}/branding;/api/agencies/${context.agency.id}/clients;/api/agencies/${context.agency.id}/passengers;/api/agencies/${context.agency.id}/passengers/${passengerId};/api/agencies/${state.agency.id}/client-passenger-relationships;/api/agencies/${state.agency.id}/passengers/${passengerId};/api/agencies/${state.agency.id}/passengers/${passengerId}/${action};/api/agencies/${state.agency.id}/passengers/${passengerId}/merge;/api/auth/me,partial_static_match:9_matched:1_unresolved,evaluated before route_map fallback; path parameters normalized from regex
route,/agency/payments,/agency/payments,ordered_exact_match,PaymentsPage,frontend/src/App.jsx,793,frontend/src/pages/agency/PaymentsPage.jsx,AgencyLayout;ProtectedRoute,agency,,,,/api/agencies;/api/agencies/${agency.id}/branding;/api/agencies/${context.agency.id}/payments;/api/agencies/${state.agency.id}/payments/${paymentId}/mark-received;/api/agencies/${state.agency.id}/payments/${paymentId}/mark-reconciled;/api/auth/me,matched_static_backend_shape,evaluated before route_map fallback
route,/agency/pilot-readiness,/agency/pilot-readiness,route_map,AgencyPilotReadinessPage,frontend/src/App.jsx,487,frontend/src/pages/agency/PilotReadinessPage.jsx,AgencyLayout;ProtectedRoute,agency,Pilot Readiness,frontend/src/lib/moduleCatalog.js,agency:Airline Intelligence Visibility:visible,/api/agencies;/api/agencies/${agency.id}/branding;/api/agencies/${context.agency.id}/pilot-readiness;/api/agencies/${context.agency.id}/pilot-readiness/remediation-checklist;/api/auth/me,matched_static_backend_shape,
route,/agency/policy-comparison,/agency/policy-comparison,route_map,AgencyPolicyComparisonPage,frontend/src/App.jsx,496,frontend/src/pages/agency/PolicyComparisonPage.jsx,AgencyLayout;ProtectedRoute,agency,Policy Comparison,frontend/src/lib/moduleCatalog.js,agency:Airline Intelligence Visibility:visible,/api/agencies;/api/agencies/${agency.id}/branding;/api/agencies/${context.agency.id}/policy-comparison;/api/auth/me,matched_static_backend_shape,
route,/agency/policy-comparison,/agency/policy-comparison,ordered_exact_match,AgencyPolicyComparisonPage,frontend/src/App.jsx,773,frontend/src/pages/agency/PolicyComparisonPage.jsx,AgencyLayout;ProtectedRoute,agency,Policy Comparison,frontend/src/lib/moduleCatalog.js,agency:Airline Intelligence Visibility:visible,/api/agencies;/api/agencies/${agency.id}/branding;/api/agencies/${context.agency.id}/policy-comparison;/api/auth/me,matched_static_backend_shape,evaluated before route_map fallback
route,/agency/policy-editor,/agency/policy-editor,route_map,PolicyEditorPage,frontend/src/App.jsx,480,frontend/src/pages/agency/PolicyEditorPage.jsx,AgencyLayout;ProtectedRoute,agency,Policy Editor,frontend/src/lib/moduleCatalog.js,agency:Airline Intelligence Visibility:visible,/api/agencies;/api/agencies/${agency.id}/branding;/api/agencies/${context.agency.id}/policy-editor${query};/api/auth/me,matched_static_backend_shape,
route,/agency/portal-actions,/agency/portal-actions,route_map,AgencyPortalActionsPage,frontend/src/App.jsx,514,frontend/src/pages/agency/PortalActionsPage.jsx,AgencyLayout;ProtectedRoute,agency,Portal Actions,frontend/src/lib/moduleCatalog.js,agency:Clients & Passengers:visible,/api/agencies;/api/agencies/${agency.id}/portal-actions;/api/agencies/${state.agency.id}/portal-actions/${actionId}/process;/api/auth/me,matched_static_backend_shape,
route,/agency/pricing-formula-builder,/agency/pricing-formula-builder,route_map,AgencyPricingFormulaBuilderPage,frontend/src/App.jsx,481,frontend/src/pages/agency/PricingFormulaBuilderPage.jsx,AgencyLayout;ProtectedRoute,agency,Pricing Formula Builder,frontend/src/lib/moduleCatalog.js,agency:Airline Intelligence Visibility:visible,/api/agencies;/api/agencies/${agency.id}/branding;/api/agencies/${context.agency.id}/pricing-formula-builder${query};/api/auth/me,matched_static_backend_shape,
